Title,Product Link,Image URL,Rating,Ratings & Reviews,Price,Original Price,Discount,Key Features,Exchange Offer,Bank Offer,Timestamp
CHUWI Intel Celeron Dual Core 11th Gen N4020 - (8 GB/256 GB SSD/Windows 11 Home) HeroBook Pro Laptop,https://www.flipkart.com/chuwi-intel-celeron-dual-core-11th-gen-n4020-8-gb-256-gb-ssd-windows-11-home-herobook-pro-laptop/p/itm5e1f327988402?pid=COMGQHMZWHRXFWET&lid=LSTCOMGQHMZWHRXFWETVNWSPG&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_17_408&otracker=search&fm=organic&iid=en_tRe-qE-pbEpnPJ_4f0rWGJrcPqkQygdsSAA_RkVTEnO22083KPSd20E50BA09EZvqmS5YGRjK6mvS1WMxqJoyA%3D%3D&ppt=sp&ppn=sp&ssid=8jeqx9f8xs0000001753105378987&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/h/t/t/-original-imahcd9hhh6y4knb.jpeg?q=70,3.7,"1,642 Ratings & 201 Reviews","₹17,990","₹34,990",48% off,"['Light weight, Portable Laptop RAM/Storage: 8GB LPDDR4 Ram, 256GB M.2 SSD Storage', 'Hard-Decoding 4k@60Hz Graphics/GPU: UHD Graphics 600 Display: 14.1 inch, 16:9 IPS Display Touchpad: Larger Touchpad with easy control Keyboard: Chiclet keyboard keys', 'Intel Celeron Dual Core Processor (11th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '256 GB SSD', '35.81 cm (14.1 inch) Display', 'WPS Office, Operating System Software', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:10
HP Victus AMD Ryzen 7 Octa Core 5800H - (8 GB/512 GB SSD/Windows 11 Home/4 GB Graphics/NVIDIA GeForce ...,https://www.flipkart.com/hp-victus-amd-ryzen-7-octa-core-5800h-8-gb-512-gb-ssd-windows-11-home-4-graphics-nvidia-geforce-gtx-1650-144-hz-16-e0650ax-gaming-laptop/p/itm99e22a4f361cf?pid=COMGF9UFT9ZRD7NC&lid=LSTCOMGF9UFT9ZRD7NCNVJ8TL&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_409&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMGF9UFT9ZRD7NC.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/o/f/16-e0650ax-gaming-laptop-hp-original-imagkzqetd9hbwru.jpeg?q=70,4.3,115 Ratings & 17 Reviews,"₹62,788","₹95,000",33% off,"['AMD Ryzen 7 Octa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '40.89 cm (16.1 inch) Display', 'Microsoft Home & Student 2021', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:15
HP AI PC Intel Core Ultra 5 125H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1022TU Thin and Light Lapto...,https://www.flipkart.com/hp-ai-pc-intel-core-ultra-5-125h-16-gb-512-gb-ssd-windows-11-home-14-gr1022tu-thin-light-laptop/p/itm0864cb6a1844f?pid=COMH28U4EWYZWJ45&lid=LSTCOMH28U4EWYZWJ45P8YBWG&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_410&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMH28U4EWYZWJ45.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/j/b/-original-imahcd9r4pdfsddb.jpeg?q=70,4.1,39 Ratings & 4 Reviews,"₹82,000","₹90,000",8% off,"['Intel Core Ultra 5 Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:17
Lenovo 100e Chromebook Gen 4 MediaTek Kompanio 520 - (4 GB/32 GB EMMC Storage/Chrome OS) 82W00004HA Ch...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-520-4-gb-32-gb-emmc-storage-chrome-os-82w00004ha/p/itm1ae5f82096ad9?pid=COMHA9FK8YXVUUWA&lid=LSTCOMHA9FK8YXVUUWAR749MF&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_411&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-kc7RlnzHa1MHYTmdAxTtm-r7NGitmIv19gMwKdvIp7F104IsYyWu-Pj9cxFjFAoaLk%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.9,346 Ratings & 33 Reviews,"₹9,499","₹16,298",41% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹8,700
 Off on Exchange",Bank Offer,2025-07-21 19:13:18
HP Chromebook Intel Celeron Dual Core N4120 - (4 GB/64 GB EMMC Storage/Chrome OS) 14a-ca0506TU Chromeb...,https://www.flipkart.com/hp-chromebook-intel-celeron-dual-core-n4120-4-gb-64-gb-emmc-storage-chrome-os-14a-ca0506tu/p/itmb2e03ff1f9366?pid=COMGBHKFAYHEMVAT&lid=LSTCOMGBHKFAYHEMVATTMWBVX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_412&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-kcfaoblnLgVPDa3TWR_UIrpDCjsPj5zGuR77J0ugOtXAYQEIsITtCzc4bHaOMTqL08%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/c/f/-original-imah4sspuxggtusq.jpeg?q=70,3.9,"1,931 Ratings & 158 Reviews","₹17,990","₹32,295",44% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4 RAM', '64 bit Chrome Operating System', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']","Upto 
₹17,000
 Off on Exchange",Bank Offer,2025-07-21 19:13:19
HP AI PC Intel Core Ultra 7 155H - (16 GB/512 GB SSD/Windows 11 Home) 14-gr1023TU Thin and Light Lapto...,https://www.flipkart.com/hp-ai-pc-intel-core-ultra-7-155h-16-gb-512-gb-ssd-windows-11-home-14-gr1023tu-thin-light-laptop/p/itm3a3020e1ac05e?pid=COMH28U42UFHKJZH&lid=LSTCOMH28U42UFHKJZHAACQMX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_413&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMH28U42UFHKJZH.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/i/u/-original-imahcd9hzzgh3z2v.jpeg?q=70,4.3,29 Ratings & 2 Reviews,"₹86,990","₹98,483",11% off,"['Intel Core Ultra 7 Processor', '16 GB DDR5 RAM', 'Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:19
HP 15s AMD Ryzen 5 Quad Core 7520U - (8 GB/512 GB SSD/Windows 11 Home) 15-fc0029AU Thin and Light Lapt...,https://www.flipkart.com/hp-15s-amd-ryzen-5-quad-core-7520u-8-gb-512-gb-ssd-windows-11-home-15-fc0029au-thin-light-laptop/p/itm33d61a12623b2?pid=COMGZNSBJSPBBC4M&lid=LSTCOMGZNSBJSPBBC4M9SMQE6&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_414&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMGZNSBJSPBBC4M.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/a/p/p/-original-imahcd9dpgfsqfzg.jpeg?q=70,4.2,119 Ratings & 12 Reviews,"₹37,500","₹57,999",35% off,"['AMD Ryzen 5 Quad Core Processor', '8 GB LPDDR5 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:20
HP 15s AMD Ryzen 5 Hexa Core 4500U - (8 GB/256 GB SSD/Windows 10 Home) 15s-ey1004AU Thin and Light Lap...,https://www.flipkart.com/hp-15s-amd-ryzen-5-hexa-core-4500u-8-gb-256-gb-ssd-windows-10-home-15s-ey1004au-thin-light-laptop/p/itmd6f033a4d0056?pid=COMG26RVDKRABXJH&lid=LSTCOMG26RVDKRABXJH22EXCN&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_415&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMG26RVDKRABXJH.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/k7531jk0/computer/e/a/h/hp-original-imafpfs893zu5mhb.jpeg?q=70,4.4,479 Ratings & 58 Reviews,"₹40,990","₹55,990",26% off,"['AMD Ryzen 5 Hexa Core Processor', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '256 GB SSD', '39.62 cm (15.6 inch) Display', 'Microsoft Office 2019 and Office 365, HP Smart, HP Documentation, HP Bios Recovery', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:21
HP 15 (2024) AMD Ryzen 3 Quad Core 7320U - (8 GB/512 GB SSD/Windows 11 Home) ?15-fc0026AU Thin and Lig...,https://www.flipkart.com/hp-15-2024-amd-ryzen-3-quad-core-7320u-8-gb-512-gb-ssd-windows-11-home-15-fc0026au-thin-light-laptop/p/itm1c7c165d30dba?pid=COMHBBH9N3TTEABJ&lid=LSTCOMHBBH9N3TTEABJG8FMEW&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_416&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMHBBH9N3TTEABJ.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/o/p/z/15-fc0154au-thin-and-light-laptop-hp-original-imahbbh9ayshaybf.jpeg?q=70,,,"₹36,990","₹51,992",28% off,"['AMD Ryzen 3 Quad Core Processor', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:22
ASUS Chromebook CX14 Intel Celeron Dual Core N4500 - (4 GB/64 GB EMMC Storage/Chrome OS) CX1405CKA-NK0...,https://www.flipkart.com/asus-chromebook-cx14-intel-celeron-dual-core-n4500-4-gb-64-gb-emmc-storage-chrome-os-cx1405cka-nk0154/p/itmdf634cde7dec2?pid=COMHDDZ7PYJZSGUZ&lid=LSTCOMHDDZ7PYJZSGUZKERLBX&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_417&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-ke2LJq-dGaKES0oFySzSoNWxbB5WYMNK_jZ2vyovaMA9EKsf8s6I2Oz2HOgbXTo_9U%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/2/i/m/-original-imahdh2st3kwr6qc.jpeg?q=70,4.4,5 Ratings & 0 Reviews,"₹14,990","₹32,990",54% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', 'MyASUS', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:22
ASUS Chromebook Intel Celeron Dual Core N4500 - (4 GB/128 GB EMMC Storage/Chrome OS) CX1500CKA-NJ0413 ...,https://www.flipkart.com/asus-chromebook-intel-celeron-dual-core-n4500-4-gb-128-gb-emmc-storage-chrome-os-cx1500cka-nj0413/p/itmc1d20ec9ce589?pid=COMGSHM3XZGQ5MGT&lid=LSTCOMGSHM3XZGQ5MGTME70B6&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_418&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-kflWoDov-1vwe5snoeA649AkwBWtDy979jBbv7RAr_lCOo15S0a61Wzzbg3qNOknKY%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/t/n/3/cx1500cka-ej0275-chromebook-asus-original-imah2mw8nykenzdx.jpeg?q=70,3.8,"3,084 Ratings & 273 Reviews","₹16,990","₹32,990",48% off,"['Intel Celeron Dual Core Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '39.62 cm (15.6 Inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:23
HP Intel Core i3 11th Gen - (8 GB/512 GB SSD/Windows 11 Home) 15S-FQ2738TU Laptop,https://www.flipkart.com/hp-intel-core-i3-11th-gen-8-gb-512-gb-ssd-windows-11-home-15s-fq2738tu-laptop/p/itmc4b19c2e2f791?pid=COMGZU7DESGXXRSH&lid=LSTCOMGZU7DESGXXRSHXSNWRC&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_419&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMGZU7DESGXXRSH.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/v/z/w/-original-imahcd9cf7hw5u37.jpeg?q=70,4,94 Ratings & 2 Reviews,"₹35,990","₹42,999",16% off,"['Intel Core i3 Processor (11th Gen)', '8 GB DDR4 RAM', 'Windows 11 Operating System', '512 GB SSD', '39.62 cm (15.6 inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:24
HP 15s Intel Core i3 10th Gen 1005G1 - (8 GB/1 TB HDD/Windows 10 Home) 15s-du2002TU Thin and Light Lap...,https://www.flipkart.com/hp-15s-intel-core-i3-10th-gen-1005g1-8-gb-1-tb-hdd-windows-10-home-15s-du2002tu-thin-light-laptop/p/itmd6f033a4d0056?pid=COMFSFNWMYQ8PFF6&lid=LSTCOMFSFNWMYQ8PFF6ULMTAT&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_420&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMFSFNWMYQ8PFF6.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/kazor680/computer/t/e/m/hp-original-imafsfqnhzaahruq.jpeg?q=70,4.3,534 Ratings & 63 Reviews,"₹36,990","₹47,390",21% off,"['Intel Core i3 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '1 TB HDD', '39.62 cm (15.6 inch) Display', 'Microsoft Office Home and Student 2019, Built in Alexa Support', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:25
CHUWI Intel Celeron Quad Core 12th Gen N100 - (8 GB/256 GB SSD/Windows 11 Home) GemiBook X_Pro Laptop,https://www.flipkart.com/chuwi-intel-celeron-quad-core-12th-gen-n100-8-gb-256-gb-ssd-windows-11-home-gemibook-x-pro-laptop/p/itm95998eabab6f9?pid=COMGVBZBDZJXUZFC&lid=LSTCOMGVBZBDZJXUZFCFYZTJO&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_421&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-kePd2Gwwkfj-e5O4F12K0nzg1xXlCpoaV8Tl4GwKd4O8w%3D%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/b/r/w/gemibook-x-pro-laptop-chuwi-original-imagwfm84fgdm8bv.jpeg?q=70,4.1,696 Ratings & 128 Reviews,"₹18,990","₹34,990",45% off,"['Intel Celeron Quad Core Processor (12th Gen)', '8 GB LPDDR5 RAM', '64 bit Windows 11 Home Operating System', '256 GB SSD', '35.81 cm (14.1 inch) Display', 'WPS Office, Operating System Software', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:26
Lenovo Yoga Slim 7 Qualcomm Snapdragon X Plus - (32 GB/1 TB SSD/Windows 11 Home) Yoga Slim 7 14Q8X9 Th...,https://www.flipkart.com/lenovo-yoga-slim-7-qualcomm-snapdragon-x-plus-32-gb-1-tb-ssd-windows-11-home-14q8x9-thin-light-laptop/p/itm54e8de57bb730?pid=COMH9C7XFM6KJGJK&lid=LSTCOMH9C7XFM6KJGJKPVFXIG&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_422&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-kfCfXpQucOD60zSponf5vvlQySfEeX1lX5pUmSntF2rdvUFjCTyOHoHZs-Z5_PS_w0%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/c/p/m/-original-imah3ytgpzvxyt7b.jpeg?q=70,,,"₹1,29,190","₹1,95,890",34% off,"['Qualcomm Snapdragon X Plus Processor', '32 GB LPDDR5X RAM', 'Windows 11 Home Operating System', '1 TB SSD', '36.83 cm (14.5 Inch) Touchscreen Display', 'Office Home 2024', '1 Year On-Site Warranty']",,Bank Offer,2025-07-21 19:13:26
HP Intel Intel Core i5 10th Gen 1035G4 - (8 GB/512 GB SSD/Windows 10 Pro) 13-aw0211TU 2 in 1 Laptop,https://www.flipkart.com/hp-intel-core-i5-10th-gen-1035g4-8-gb-512-gb-ssd-windows-10-pro-13-aw0211tu-2-1-laptop/p/itme784ab1c5f361?pid=COMFQN65PDZFRZPQ&lid=LSTCOMFQN65PDZFRZPQYBBQS9&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_423&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMFQN65PDZFRZPQ.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/6/d/y/-original-imagp7pfj54qmrty.jpeg?q=70,5,3 Ratings & 1 Reviews,"₹1,19,599","₹1,52,042",21% off,"['Intel Core i5 Processor (10th Gen)', '8 GB DDR4 RAM', '64 bit Windows 10 Operating System', '512 GB SSD', '33.78 cm (13.3 inch) Touchscreen Display', 'HP Audio Switch, HP Documentation, HP e-Service, HP JumpStart, HP Support Assistant, HP Connection Optimizer, HP Command Center, HP PC Hardware Diagnostics Windows', '1 Year Onsite Warranty']","Upto 
₹25,000
 Off on Exchange",Bank Offer,2025-07-21 19:13:27
HP 240 G9 Intel Core i5 12th Gen i5-1235U - (8 GB/512 GB SSD/Windows 11 Pro) 240 G9 Business Laptop,https://www.flipkart.com/hp-240-g9-intel-core-i5-12th-gen-i5-1235u-8-gb-512-gb-ssd-windows-11-pro-business-laptop/p/itma488dac338fb5?pid=COMGXQBUTDNMNJ9E&lid=LSTCOMGXQBUTDNMNJ9ERHLVF7&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_424&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMGXQBUTDNMNJ9E.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/w/i/g/245-g9-thin-and-light-laptop-hp-original-imagvkm2hgsanchg.jpeg?q=70,3.3,6 Ratings & 0 Reviews,"₹50,990","₹91,990",44% off,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 inch) Display', '1-Year']",,Bank Offer,2025-07-21 19:13:28
HP Pavilion x360 Intel Core i5 12th Gen 1235U - (16 GB/512 GB SSD/Windows 11 Home) 14-ek0074TU 2 in 1 ...,https://www.flipkart.com/hp-pavilion-x360-intel-core-i5-12th-gen-1235u-16-gb-512-gb-ssd-windows-11-home-14-ek0074tu-2-1-laptop/p/itm84df74e5ba8c3?pid=COMGH7VYRA4HRGYK&lid=LSTCOMGH7VYRA4HRGYKT2QKBB&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_425&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMGH7VYRA4HRGYK.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/e/3/3/-original-imahcd9n99fcp3kx.jpeg?q=70,4.1,142 Ratings & 17 Reviews,"₹71,699","₹88,000",18% off,"['Intel Core i5 Processor (12th Gen)', '16 GB DDR4 RAM', '64 bit Windows 11 Operating System', '512 GB SSD', '35.56 cm (14 Inch) Touchscreen Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:29
HP HP OmniBook 5 (Previously Pavilion) Intel Core i5 13th Gen 1334U - (16 GB/512 GB SSD/Windows 11 Hom...,https://www.flipkart.com/hp-omnibook-5-previously-pavilion-intel-core-i5-13th-gen-1334u-16-gb-512-gb-ssd-windows-11-home-16-ba1123tu-thin-light-laptop/p/itm6647eb8e337a1?pid=COMHA9GUP3FPVRJ2&lid=LSTCOMHA9GUP3FPVRJ2IFQWAJ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_426&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMHA9GUP3FPVRJ2.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/s/k/z/-original-imahbpjups5thzhh.jpeg?q=70,3.8,4 Ratings & 0 Reviews,"₹64,990","₹81,202",19% off,"['Intel Core i5 Processor (13th Gen)', '16 GB LPDDR5X RAM', 'Windows 11 Operating System', '512 GB SSD', '40.64 cm (16 Inch) Display', '1 Year Onsite Service']",,Bank Offer,2025-07-21 19:13:29
Lenovo 100e Chromebook Gen 4 MediaTek MediaTek Kompanio 528 - (4 GB/64 GB EMMC Storage/Chrome OS) 82W0...,https://www.flipkart.com/lenovo-100e-chromebook-gen-4-mediatek-kompanio-528-4-gb-64-gb-emmc-storage-chrome-os-82w0001dha/p/itm37ef89935fcd5?pid=COMHA9FKZ7KSC3SZ&lid=LSTCOMHA9FKZ7KSC3SZ6YMQQQ&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_427&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-kf0OgVUOKKTXXWX_NM4yLscg3hfFs1dODdYTdr4m5lH8mVkv0XZFiOX7bbXdlao_f8%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/5/f/c/-original-imahd3zwben2yanx.jpeg?q=70,3.8,187 Ratings & 17 Reviews,"₹10,499","₹37,690",72% off,"['MediaTek MediaTek Kompanio 528 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '29.46 cm (11.6 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹9,400
 Off on Exchange",Bank Offer,2025-07-21 19:13:30
Lenovo Chromebook MediaTek Kompanio 520 - (4 GB/128 GB EMMC Storage/Chrome OS) 14M868 Chromebook,https://www.flipkart.com/lenovo-chromebook-mediatek-kompanio-520-4-gb-128-gb-emmc-storage-chrome-os-14m868/p/itm4dc67999fe3de?pid=COMGSYYSHRSUEGMG&lid=LSTCOMGSYYSHRSUEGMGL82DZU&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_428&otracker=search&fm=organic&iid=en_gEs7MP6_PWftcXTPMq1r8ExdPEXw0_69NWyW-yGT-kflcP2TsE_ll8OUQqzXOVpEOdYS8Dyvo8CnDyBCsG3EbPcUmN_6PwCReg_VTM4VLxo%3D&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/f/6/g/-original-imagy3tzbj3xgvu4.jpeg?q=70,3.8,"2,202 Ratings & 197 Reviews","₹13,990","₹28,690",51% off,"['MediaTek Kompanio 520 Processor', '4 GB LPDDR4X RAM', 'Chrome Operating System', '35.56 cm (14 Inch) Display', '1 Year Carry-in Warranty']","Upto 
₹11,500
 Off on Exchange",Bank Offer,2025-07-21 19:13:31
HP Intel Core i5 12th Gen - (8 GB/512 GB SSD/8 GB EMMC Storage/Windows 11 Home/Intel Integrated Intel ...,https://www.flipkart.com/hp-intel-core-i5-12th-gen-8-gb-512-gb-ssd-8-emmc-storage-windows-11-home-intel-integrated-nvidia-geforce-rtx-2050-laptop-gpu-4-gddr6-dedicated-15-fa1124tx-gaming/p/itme5bf97ee390ca?pid=COMH2JN3KGSBYTBP&lid=LSTCOMH2JN3KGSBYTBPTYEC6D&marketplace=FLIPKART&q=laptop+hp&store=6bo%2Fb5g&srno=s_18_429&otracker=search&fm=organic&iid=19474d91-494b-4603-978d-af893bb526f3.COMH2JN3KGSBYTBP.SEARCH&ppt=sp&ppn=sp&ssid=s7mvkpf8ww0000001753105390764&qH=afa4496eec6c609d,https://rukminim2.flixcart.com/image/312/312/xif0q/computer/d/b/f/15-fa1124tx-gaming-laptop-hp-original-imah2jn3vss7nxqw.jpeg?q=70,,,"₹59,990","₹77,566",22% off,"['Intel Core i5 Processor (12th Gen)', '8 GB DDR4 RAM', 'Windows 11 Home Operating System', '512 GB SSD', '100.64 cm (39.62156 inch) Display', '1 Year Onsite Warranty']",,Bank Offer,2025-07-21 19:13:32
